ID_Encuentro (PK);ID_Campeonato (FK);Fecha_Torneo;Partido;ID_EquipoLocal (FK);ID_EquipoVisitante (FK);ID_Locacion (FK);GolesLocal;GolesVisita;Valor Mercado Local;Altura Media Local;Edad Media Local;Valor Mercado Visita;Altura Media Visita;Edad Media Visita;ID_Resultado (FK);Fecha;NombreDia;Apuesta Local;Apuesta Visita;Apuesta Empate
2312;7;15;11;30;12;4;1;2; 52.35;1.79;25.12; 42.18;1.79;24.94;2;2021-10-11;lunes;2.99;2.61;2.90
2313;7;15;12;19;16;1;1;1; 53.68;1.77;24.46; 18.40;1.78;24.43;3;2021-10-11;lunes;1.91;4.49;3.16
2314;7;15;13;34;5;5;2;0; 48.58;1.78;22.93; 17.68;1.79;25.61;1;2021-10-11;lunes;1.55;5.82;4.07
2315;7;16;1;17;10;11;0;0; 19.38;1.80;23.91; 13.65;1.79;26.49;3;2021-10-15;viernes;1.75;4.35;3.88
2316;7;16;2;29;24;16;3;2; 21.83;1.79;24.16; 10.30;1.80;26.35;1;2021-10-15;viernes;2.33;3.05;3.30
2317;7;16;3;27;25;1;0;1; 50.73;1.78;25.86; 13.15;1.78;26.08;2;2021-10-15;viernes;2.02;4.07;3.11
2318;7;16;4;14;15;6;2;1; 45.08;1.77;23.74; 47.68;1.80;24.61;1;2021-10-15;viernes;2.33;3.31;3.04
2319;7;16;5;38;3;4;0;0; 77.93;1.80;24.23; 12.45;1.82;25.27;3;2021-10-15;viernes;1.49;7.09;4.19
2320;7;16;6;33;37;7;3;4; 11.23;1.80;26.08; 13.98;1.80;24.65;2;2021-10-16;sábado;2.55;2.95;3.03
2321;7;16;7;16;21;8;1;0; 18.40;1.78;24.43; 27.63;1.79;24.25;1;2021-10-16;sábado;2.17;3.38;3.29
2322;7;16;8;20;6;9;1;1; 54.73;1.78;23.23; 35.93;1.79;22.88;3;2021-10-16;sábado;2.48;2.85;3.24
2323;7;16;9;18;9;4;0;3; 26.53;1.79;24.78; 110.28;1.80;23.56;2;2021-10-16;sábado;3.59;2.22;3.01
2324;7;16;10;12;34;19;1;0; 42.18;1.79;24.94; 48.58;1.78;22.93;1;2021-10-17;domingo;2.48;2.99;3.13
2325;7;16;11;5;2;23;4;3; 17.68;1.79;25.61; 35.81;1.78;24.93;1;2021-10-17;domingo;2.78;2.77;2.98
2326;7;16;12;1;19;10;1;0; 13.68;1.79;26.36; 53.68;1.77;24.46;1;2021-10-17;domingo;3.81;2.01;3.34
2327;7;16;13;28;30;4;3;1; 136.28;1.79;25.95; 52.35;1.79;25.12;1;2021-10-17;domingo;1.41;7.68;4.57
2328;7;17;1;25;29;17;1;1; 13.15;1.78;26.08; 21.83;1.79;24.16;3;2021-10-19;martes;2.41;2.94;3.28
2329;7;17;2;37;27;19;1;1; 13.98;1.80;24.65; 50.73;1.78;25.86;3;2021-10-19;martes;2.31;3.35;3.08
2330;7;17;3;24;14;13;3;3; 10.30;1.80;26.35; 45.08;1.77;23.74;3;2021-10-19;martes;2.95;2.52;3.13
2331;7;17;4;10;38;20;1;2; 13.65;1.79;26.49; 77.93;1.80;24.23;2;2021-10-19;martes;3.71;2.03;3.39
2332;7;17;5;3;16;21;0;1; 12.45;1.82;25.27; 18.40;1.78;24.43;2;2021-10-20;miércoles;2.55;3.05;2.93
2333;7;17;6;30;20;4;1;3; 52.35;1.79;25.12; 54.73;1.78;23.23;2;2021-10-20;miércoles;3.16;2.28;3.30
2334;7;17;7;15;5;8;1;1; 47.68;1.80;24.61; 17.68;1.79;25.61;3;2021-10-20;miércoles;1.89;4.09;3.49
2335;7;17;8;6;18;3;1;4; 35.93;1.79;22.88; 26.53;1.79;24.78;2;2021-10-20;miércoles;2.27;3.34;3.07
2336;7;17;9;9;17;4;2;1; 110.28;1.80;23.56; 19.38;1.80;23.91;1;2021-10-20;miércoles;1.69;5.00;3.75
2337;7;17;10;2;12;4;3;1; 35.81;1.78;24.93; 42.18;1.79;24.94;1;2021-10-21;jueves;2.30;3.38;3.02
2338;7;17;11;21;1;16;0;0; 27.63;1.79;24.25; 13.68;1.79;26.36;3;2021-10-21;jueves;1.75;4.53;3.68
2339;7;17;12;19;33;1;1;1; 53.68;1.77;24.46; 11.23;1.80;26.08;3;2021-10-21;jueves;1.70;5.34;3.43
2340;7;17;13;34;28;5;0;2; 48.58;1.78;22.93; 136.28;1.79;25.95;2;2021-10-21;jueves;2.88;2.50;3.13
2341;7;18;1;16;10;8;2;2; 18.40;1.78;24.43; 13.65;1.79;26.49;3;2021-10-23;sábado;2.12;3.47;3.27
2342;7;18;2;14;25;6;2;1; 45.08;1.77;23.74; 13.15;1.78;26.08;1;2021-10-23;sábado;1.85;4.40;3.37
2343;7;18;3;29;27;16;2;1; 21.83;1.79;24.16; 50.73;1.78;25.86;1;2021-10-23;sábado;2.11;3.33;3.38
2344;7;18;4;17;6;11;2;1; 19.38;1.80;23.91; 35.93;1.79;22.88;1;2021-10-24;domingo;1.99;3.67;3.44
2345;7;18;5;12;15;19;2;1; 42.18;1.79;24.94; 47.68;1.80;24.61;1;2021-10-24;domingo;2.30;3.17;3.15
2346;7;18;6;18;30;4;2;1; 26.53;1.79;24.78; 52.35;1.79;25.12;1;2021-10-24;domingo;1.94;4.15;3.23
2347;7;18;7;38;9;4;2;0; 77.93;1.80;24.23; 110.28;1.80;23.56;1;2021-10-24;domingo;2.92;2.65;2.86
2348;7;18;8;1;3;10;2;1; 13.68;1.79;26.36; 12.45;1.82;25.27;1;2021-10-25;lunes;2.23;3.36;3.13
2349;7;18;9;33;21;7;2;1; 11.23;1.80;26.08; 27.63;1.79;24.25;1;2021-10-25;lunes;2.21;3.33;3.18
2350;7;18;10;5;24;23;2;2; 17.68;1.79;25.61; 10.30;1.80;26.35;3;2021-10-25;lunes;2.07;3.52;3.34
2351;7;18;11;20;34;9;3;3; 54.73;1.78;23.23; 48.58;1.78;22.93;3;2021-10-25;lunes;2.70;2.58;3.24
2352;7;18;12;28;2;4;3;0; 136.28;1.79;25.95; 35.81;1.78;24.93;1;2021-10-25;lunes;1.76;4.96;3.41
2353;7;18;13;19;37;1;1;0; 53.68;1.77;24.46; 13.98;1.80;24.65;1;2021-10-25;lunes;2.16;3.66;3.02
2354;7;19;1;27;14;1;1;2; 50.73;1.78;25.86; 45.08;1.77;23.74;2;2021-10-29;viernes;2.89;2.60;2.99
2355;7;19;2;2;20;4;0;1; 35.81;1.78;24.93; 54.73;1.78;23.23;2;2021-10-29;viernes;2.56;2.67;3.34
2356;7;19;3;25;5;17;4;1; 13.15;1.78;26.08; 17.68;1.79;25.61;1;2021-10-30;sábado;2.71;2.65;3.17
2357;7;19;4;3;33;21;1;0; 12.45;1.82;25.27; 11.23;1.80;26.08;1;2021-10-30;sábado;2.86;2.65;2.97
2358;7;19;5;6;38;3;2;1; 35.93;1.79;22.88; 77.93;1.80;24.23;1;2021-10-30;sábado;3.56;2.18;3.10
2359;7;19;6;34;18;5;1;0; 48.58;1.78;22.93; 26.53;1.79;24.78;1;2021-10-30;sábado;1.92;4.09;3.37
2360;7;19;7;9;16;4;0;1; 110.28;1.80;23.56; 18.40;1.78;24.43;2;2021-10-30;sábado;1.68;5.44;3.55
2361;7;19;8;30;17;4;1;0; 52.35;1.79;25.12; 19.38;1.80;23.91;1;2021-10-31;domingo;2.77;2.52;3.32
2362;7;19;9;37;29;19;3;1; 13.98;1.80;24.65; 21.83;1.79;24.16;1;2021-10-31;domingo;1.93;3.94;3.49
2363;7;19;10;21;19;16;1;0; 27.63;1.79;24.25; 53.68;1.77;24.46;1;2021-10-31;domingo;3.14;2.35;3.15
2364;7;19;11;15;28;8;1;1; 47.68;1.80;24.61; 136.28;1.79;25.95;3;2021-10-31;domingo;4.34;1.82;3.51
2365;7;19;12;24;12;13;2;0; 10.30;1.80;26.35; 42.18;1.79;24.94;1;2021-11-01;lunes;2.65;2.78;3.08
2366;7;19;13;10;1;20;0;0; 13.65;1.79;26.49; 13.68;1.79;26.36;3;2021-11-01;lunes;1.74;4.60;3.70
2367;7;20;1;14;29;6;3;0; 45.08;1.77;23.74; 21.83;1.79;24.16;1;2021-11-05;viernes;1.68;4.71;3.96
2368;7;20;2;20;15;9;1;1; 54.73;1.78;23.23; 47.68;1.80;24.61;3;2021-11-05;viernes;2.22;3.27;3.32
2369;7;20;3;17;34;11;0;2; 19.38;1.80;23.91; 48.58;1.78;22.93;2;2021-11-06;sábado;2.65;2.72;3.22
2370;7;20;4;12;25;19;3;0; 42.18;1.79;24.94; 13.15;1.78;26.08;1;2021-11-06;sábado;1.89;4.38;3.33
2371;7;20;5;19;3;1;3;0; 53.68;1.77;24.46; 12.45;1.82;25.27;1;2021-11-06;sábado;1.69;5.28;3.60
2372;7;20;6;5;27;23;0;2; 17.68;1.79;25.61; 50.73;1.78;25.86;2;2021-11-06;sábado;2.26;3.25;3.28
2373;7;20;7;16;6;8;0;1; 18.40;1.78;24.43; 35.93;1.79;22.88;2;2021-11-07;domingo;2.82;2.71;3.01
2374;7;20;8;33;10;7;1;3; 11.23;1.80;26.08; 13.65;1.79;26.49;2;2021-11-07;domingo;2.57;2.87;3.13
2375;7;20;9;38;30;4;2;1; 77.93;1.80;24.23; 52.35;1.79;25.12;1;2021-11-07;domingo;1.63;5.63;3.79
2376;7;20;10;28;24;4;5;0; 136.28;1.79;25.95; 10.30;1.80;26.35;1;2021-11-07;domingo;1.34;8.70;5.10
2377;7;20;11;21;37;16;1;0; 27.63;1.79;24.25; 13.98;1.80;24.65;1;2021-11-08;lunes;3.02;2.46;3.13
2378;7;20;12;18;2;4;1;1; 26.53;1.79;24.78; 35.81;1.78;24.93;3;2021-11-08;lunes;2.49;3.06;3.02
2379;7;20;13;1;9;10;0;3; 13.68;1.79;26.36; 110.28;1.80;23.56;2;2021-11-08;lunes;5.75;1.64;3.65
2380;7;21;1;37;14;19;2;3; 13.98;1.80;24.65; 45.08;1.77;23.74;2;2021-11-18;jueves;2.51;2.88;3.19
2381;7;21;2;24;20;13;3;2; 10.30;1.80;26.35; 54.73;1.78;23.23;1;2021-11-18;jueves;2.62;2.59;3.43
2382;7;21;3;6;1;3;0;2; 35.93;1.79;22.88; 13.68;1.79;26.36;2;2021-11-18;jueves;1.41;7.74;4.59
2383;7;21;4;15;18;8;4;1; 47.68;1.80;24.61; 26.53;1.79;24.78;1;2021-11-19;viernes;2.46;3.05;3.10
2384;7;21;5;30;16;4;0;1; 52.35;1.79;25.12; 18.40;1.78;24.43;2;2021-11-19;viernes;2.58;2.98;3.00
2385;7;21;6;2;17;4;0;0; 35.81;1.78;24.93; 19.38;1.80;23.91;3;2021-11-19;viernes;1.84;4.14;3.67
2386;7;21;7;34;38;5;1;1; 48.58;1.78;22.93; 77.93;1.80;24.23;3;2021-11-19;viernes;2.51;3.08;3.00
2387;7;21;8;29;5;16;3;1; 21.83;1.79;24.16; 17.68;1.79;25.61;1;2021-11-20;sábado;1.91;3.64;3.87
2388;7;21;9;9;33;4;2;0; 110.28;1.80;23.56; 11.23;1.80;26.08;1;2021-11-20;sábado;1.38;8.58;4.64
2389;7;21;10;10;19;20;1;0; 13.65;1.79;26.49; 53.68;1.77;24.46;1;2021-11-20;sábado;2.96;2.59;3.01
2390;7;21;11;3;21;21;3;1; 12.45;1.82;25.27; 27.63;1.79;24.25;1;2021-11-21;domingo;2.39;3.16;3.11
2391;7;21;12;27;12;1;1;2; 50.73;1.78;25.86; 42.18;1.79;24.94;2;2021-11-21;domingo;2.21;3.46;3.18
2392;7;21;13;25;28;17;0;1; 13.15;1.78;26.08; 136.28;1.79;25.95;2;2021-11-21;domingo;7.86;1.41;4.53
2393;7;22;1;18;24;4;1;0; 26.53;1.79;24.78; 10.30;1.80;26.35;1;2021-11-23;martes;1.86;4.34;3.49
2394;7;22;2;16;34;8;5;2; 18.40;1.78;24.43; 48.58;1.78;22.93;1;2021-11-23;martes;3.11;2.48;3.01
2395;7;22;3;1;30;10;2;0; 13.68;1.79;26.36; 52.35;1.79;25.12;1;2021-11-23;martes;3.26;2.26;3.25
2396;7;22;4;17;15;11;1;3; 19.38;1.80;23.91; 47.68;1.80;24.61;2;2021-11-23;martes;2.40;2.89;3.39
2397;7;22;5;38;2;4;2;0; 77.93;1.80;24.23; 35.81;1.78;24.93;1;2021-11-23;martes;2.03;3.92;3.22
2398;7;22;6;33;6;7;0;0; 11.23;1.80;26.08; 35.93;1.79;22.88;3;2021-11-24;miércoles;3.33;2.27;3.16
2399;7;22;7;21;10;16;1;0; 27.63;1.79;24.25; 13.65;1.79;26.49;1;2021-11-24;miércoles;2.65;2.78;3.13
2400;7;22;8;5;14;23;0;4; 17.68;1.79;25.61; 45.08;1.77;23.74;2;2021-11-24;miércoles;3.65;2.00;3.53
2401;7;22;9;19;9;1;1;0; 53.68;1.77;24.46; 110.28;1.80;23.56;1;2021-11-24;miércoles;3.56;2.35;2.85
2402;7;22;10;3;37;21;0;1; 12.45;1.82;25.27; 13.98;1.80;24.65;2;2021-11-25;jueves;3.27;2.27;3.24
2403;7;22;11;12;29;19;1;4; 42.18;1.79;24.94; 21.83;1.79;24.16;2;2021-11-25;jueves;2.53;2.69;3.45
2404;7;22;12;20;25;9;3;3; 54.73;1.78;23.23; 13.15;1.78;26.08;3;2021-11-25;jueves;1.68;4.81;3.91
2405;7;22;13;28;27;4;4;0; 136.28;1.79;25.95; 50.73;1.78;25.86;1;2021-11-25;jueves;1.39;8.54;4.60
2406;7;23;1;34;1;5;2;0; 48.58;1.78;22.93; 13.68;1.79;26.36;1;2021-11-27;sábado;1.45;6.74;4.50
2407;7;23;2;24;17;13;0;3; 10.30;1.80;26.35; 19.38;1.80;23.91;2;2021-11-27;sábado;2.31;3.06;3.37
2408;7;23;3;15;38;8;1;0; 47.68;1.80;24.61; 77.93;1.80;24.23;1;2021-11-27;sábado;2.63;2.79;3.12
2409;7;23;4;29;28;16;2;2; 21.83;1.79;24.16; 136.28;1.79;25.95;3;2021-11-28;domingo;3.52;1.93;3.88
2410;7;23;5;2;16;4;3;0; 35.81;1.78;24.93; 18.40;1.78;24.43;1;2021-11-28;domingo;1.97;3.99;3.31
2411;7;23;6;14;12;6;1;1; 45.08;1.77;23.74; 42.18;1.79;24.94;3;2021-11-28;domingo;1.72;4.86;3.65
2412;7;23;7;37;5;19;3;0; 13.98;1.80;24.65; 17.68;1.79;25.61;1;2021-11-29;lunes;1.60;5.43;4.04
2413;7;23;8;27;20;1;3;1; 50.73;1.78;25.86; 54.73;1.78;23.23;1;2021-11-29;lunes;2.79;2.51;3.32
2414;7;23;9;10;3;20;5;0; 13.65;1.79;26.49; 12.45;1.82;25.27;1;2021-11-29;lunes;1.57;5.78;4.02
2415;7;23;10;25;18;17;4;2; 13.15;1.78;26.08; 26.53;1.79;24.78;1;2021-11-29;lunes;3.45;2.21;3.18
2416;7;23;11;30;33;4;1;0; 52.35;1.79;25.12; 11.23;1.80;26.08;1;2021-11-30;martes;2.00;4.08;3.20
2417;7;23;12;9;21;4;0;0; 110.28;1.80;23.56; 27.63;1.79;24.25;3;2021-11-30;martes;1.31;10.94;5.10
2418;7;23;13;6;19;3;4;1; 35.93;1.79;22.88; 53.68;1.77;24.46;1;2021-11-30;martes;2.68;2.95;2.90
2419;7;24;1;12;5;19;3;0; 42.18;1.79;24.94; 17.68;1.79;25.61;1;2021-12-03;viernes;1.75;4.59;3.72
2420;7;24;2;10;37;20;2;0; 13.65;1.79;26.49; 13.98;1.80;24.65;1;2021-12-03;viernes;2.34;3.18;3.17
2421;7;24;3;38;24;4;0;0; 77.93;1.80;24.23; 10.30;1.80;26.35;3;2021-12-03;viernes;1.51;6.92;3.99
2422;7;24;4;3;9;21;1;1; 12.45;1.82;25.27; 110.28;1.80;23.56;3;2021-12-04;sábado;7.48;1.47;4.12
2423;7;24;5;17;25;11;2;2; 19.38;1.80;23.91; 13.15;1.78;26.08;3;2021-12-04;sábado;1.97;3.70;3.58
2424;7;24;6;33;34;7;1;2; 11.23;1.80;26.08; 48.58;1.78;22.93;2;2021-12-04;sábado;2.88;2.54;3.16
2425;7;24;7;20;29;9;2;2; 54.73;1.78;23.23; 21.83;1.79;24.16;3;2021-12-04;sábado;1.62;4.66;4.41
2426;7;24;8;18;27;4;1;0; 26.53;1.79;24.78; 50.73;1.78;25.86;1;2021-12-04;sábado;2.08;3.75;3.25
2427;7;24;9;16;15;8;4;4; 18.40;1.78;24.43; 47.68;1.80;24.61;3;2021-12-05;domingo;3.06;2.50;3.03
2428;7;24;10;19;30;1;1;1; 53.68;1.77;24.46; 52.35;1.79;25.12;3;2021-12-05;domingo;2.18;3.59;3.12
2429;7;24;11;28;14;4;2;3; 136.28;1.79;25.95; 45.08;1.77;23.74;2;2021-12-05;domingo;1.61;5.24;4.04
2430;7;24;12;1;2;10;3;2; 13.68;1.79;26.36; 35.81;1.78;24.93;1;2021-12-06;lunes;4.36;1.86;3.47
2431;7;24;13;21;6;16;0;0; 27.63;1.79;24.25; 35.93;1.79;22.88;3;2021-12-06;lunes;2.87;2.55;3.16
2432;7;25;1;25;38;17;3;2; 13.15;1.78;26.08; 77.93;1.80;24.23;1;2021-12-10;viernes;3.40;2.21;3.23
2433;7;25;2;15;1;8;2;3; 47.68;1.80;24.61; 13.68;1.79;26.36;2;2021-12-10;viernes;1.67;4.84;3.94
2434;7;25;3;24;16;13;0;0; 10.30;1.80;26.35; 18.40;1.78;24.43;3;2021-12-11;sábado;2.67;2.66;3.26
2435;7;25;4;2;33;4;2;0; 35.81;1.78;24.93; 11.23;1.80;26.08;1;2021-12-11;sábado;1.43;7.56;4.42
2436;7;25;5;27;17;1;2;1; 50.73;1.78;25.86; 19.38;1.80;23.91;1;2021-12-11;sábado;1.91;3.80;3.71
2437;7;25;6;37;12;19;3;0; 13.98;1.80;24.65; 42.18;1.79;24.94;1;2021-12-11;sábado;2.04;3.70;3.38
2438;7;25;7;29;18;16;1;4; 21.83;1.79;24.16; 26.53;1.79;24.78;2;2021-12-11;sábado;2.19;3.00;3.71
2439;7;25;8;5;28;23;1;1; 17.68;1.79;25.61; 136.28;1.79;25.95;3;2021-12-11;sábado;3.98;1.78;4.10
2440;7;25;9;9;10;4;8;1; 110.28;1.80;23.56; 13.65;1.79;26.49;1;2021-12-11;sábado;1.84;4.79;3.30
2441;7;25;10;30;21;4;3;2; 52.35;1.79;25.12; 27.63;1.79;24.25;1;2021-12-12;domingo;2.06;3.59;3.37
2442;7;25;11;14;20;6;2;1; 45.08;1.77;23.74; 54.73;1.78;23.23;1;2021-12-12;domingo;1.93;3.54;3.89
2443;7;25;12;34;19;5;1;2; 48.58;1.78;22.93; 53.68;1.77;24.46;2;2021-12-12;domingo;1.88;4.26;3.41
2444;7;25;13;6;3;3;0;0; 35.93;1.79;22.88; 12.45;1.82;25.27;3;2021-12-13;lunes;1.72;4.78;3.76
2445;8;1;1;7;10;4;1;1; 7.03;1.79;26.47; 10.73;1.79;26.07;3;2022-06-03;viernes;3.22;2.32;3.19
2446;8;1;2;5;12;23;1;1; 15.83;1.80;26.03; 43.58;1.80;25.52;3;2022-06-04;sábado;2.53;2.80;3.31
2447;8;1;3;30;19;4;1;1; 30.95;1.79;24.52; 37.53;1.77;24.64;3;2022-06-04;sábado;3.04;2.57;2.97
2448;8;1;4;6;21;3;1;2; 29.85;1.79;25.76; 32.28;1.80;22.92;2;2022-06-04;sábado;2.05;4.08;3.11
2449;8;1;5;24;38;13;1;1; 9.50;1.79;25.69; 50.96;1.80;24.16;3;2022-06-04;sábado;3.36;2.27;3.15
2450;8;1;6;25;17;17;2;1; 14.45;1.79;25.71; 25.20;1.80;23.77;1;2022-06-04;sábado;2.75;2.64;3.19
2451;8;1;7;27;18;1;2;0; 62.38;1.77;26.02; 24.75;1.78;24.87;1;2022-06-04;sábado;2.00;3.87;3.35
2452;8;1;8;34;33;5;2;0; 50.15;1.79;23.35; 12.08;1.81;26.92;1;2022-06-05;domingo;1.78;5.11;3.37
2453;8;1;9;37;36;19;1;2; 19.53;1.81;24.00; 19.85;1.79;24.09;2;2022-06-05;domingo;2.45;3.24;2.96
2454;8;1;10;15;16;8;1;1; 44.70;1.81;24.94; 18.03;1.79;24.32;3;2022-06-05;domingo;2.07;3.75;3.27
2455;8;1;11;9;3;4;2;1; 108.15;1.80;23.57; 11.88;1.81;24.81;1;2022-06-05;domingo;1.94;4.56;3.12
2456;8;1;12;14;28;6;0;0; 40.20;1.77;23.96; 142.60;1.79;26.50;3;2022-06-05;domingo;3.05;2.22;3.57
2457;8;1;13;29;20;16;0;0; 23.90;1.79;24.98; 47.78;1.79;23.96;3;2022-06-06;lunes;2.31;3.26;3.16
2458;8;1;14;2;1;4;2;1; 29.35;1.77;24.24; 11.83;1.79;24.55;1;2022-06-06;lunes;1.60;5.75;3.89
2459;8;2;1;21;30;16;0;0; 32.28;1.80;22.92; 30.95;1.79;24.52;3;2022-06-09;jueves;1.99;4.08;3.25
2460;8;2;2;16;24;8;2;0; 18.03;1.79;24.32; 9.50;1.79;25.69;1;2022-06-10;viernes;1.80;4.72;3.44
2461;8;2;3;1;15;10;0;1; 11.83;1.79;24.55; 44.70;1.81;24.94;2;2022-06-10;viernes;4.55;1.80;3.53
2462;8;2;4;20;14;9;1;1; 47.78;1.79;23.96; 40.20;1.77;23.96;3;2022-06-10;viernes;3.30;2.33;3.10
2463;8;2;5;19;34;1;1;0; 37.53;1.77;24.64; 50.15;1.79;23.35;1;2022-06-10;viernes;2.17;3.70;3.08
2464;8;2;6;18;29;4;2;0; 24.75;1.78;24.87; 23.90;1.79;24.98;1;2022-06-10;viernes;1.99;3.95;3.33
2465;8;2;7;36;7;24;1;1; 19.85;1.79;24.09; 7.03;1.79;26.47;3;2022-06-11;sábado;1.53;6.66;3.99
2466;8;2;8;3;6;21;0;0; 11.88;1.81;24.81; 29.85;1.79;25.76;3;2022-06-11;sábado;2.81;2.85;2.85
2467;8;2;9;33;2;7;1;0; 12.08;1.81;26.92; 29.35;1.77;24.24;1;2022-06-11;sábado;3.54;2.19;3.17
2468;8;2;10;28;5;4;0;0; 142.60;1.79;26.50; 15.83;1.80;26.03;3;2022-06-11;sábado;1.24;11.55;6.17
2469;8;2;11;12;37;19;2;2; 43.58;1.80;25.52; 19.53;1.81;24.00;3;2022-06-12;domingo;2.37;3.21;3.12
2470;8;2;12;17;27;11;2;0; 25.20;1.80;23.77; 62.38;1.77;26.02;1;2022-06-12;domingo;2.55;2.82;3.22
2471;8;2;13;38;25;4;0;1; 50.96;1.80;24.16; 14.45;1.79;25.71;2;2022-06-12;domingo;1.66;5.73;3.61
2472;8;2;14;10;9;20;1;0; 10.73;1.79;26.07; 108.15;1.80;23.57;1;2022-06-12;domingo;4.12;2.03;3.12
2473;8;3;1;30;3;4;3;3; 30.95;1.79;24.52; 11.88;1.81;24.81;3;2022-06-14;martes;2.52;3.11;2.96
2474;8;3;2;24;1;13;1;0; 9.50;1.79;25.69; 11.83;1.79;24.55;1;2022-06-14;martes;1.70;5.16;3.67
2475;8;3;3;34;21;5;0;1; 50.15;1.79;23.35; 32.28;1.80;22.92;2;2022-06-14;martes;2.16;3.78;3.04
2476;8;3;4;14;18;6;1;1; 40.20;1.77;23.96; 24.75;1.78;24.87;3;2022-06-14;martes;2.60;2.92;3.03
2477;8;3;5;15;33;8;2;1; 44.70;1.81;24.94; 12.08;1.81;26.92;1;2022-06-14;martes;1.54;6.06;4.10
2478;8;3;6;7;37;4;1;2; 7.03;1.79;26.47; 19.53;1.81;24.00;2;2022-06-15;miércoles;4.41;1.87;3.43
2479;8;3;7;6;10;3;2;1; 29.85;1.79;25.76; 10.73;1.79;26.07;1;2022-06-15;miércoles;1.92;4.24;3.35
2480;8;3;8;5;20;23;2;1; 15.83;1.80;26.03; 47.78;1.79;23.96;1;2022-06-15;miércoles;2.37;3.33;3.00
2481;8;3;9;12;28;19;1;0; 43.58;1.80;25.52; 142.60;1.79;26.50;1;2022-06-15;miércoles;3.75;1.92;3.76
2482;8;3;10;9;36;4;5;3; 108.15;1.80;23.57; 19.85;1.79;24.09;1;2022-06-15;miércoles;2.06;4.10;3.06
2483;8;3;11;2;19;4;2;1; 29.35;1.77;24.24; 37.53;1.77;24.64;1;2022-06-16;jueves;2.24;3.60;3.02
2484;8;3;12;29;17;16;1;0; 23.90;1.79;24.98; 25.20;1.80;23.77;1;2022-06-16;jueves;2.53;2.82;3.27
2485;8;3;13;25;16;17;1;1; 14.45;1.79;25.71; 18.03;1.79;24.32;3;2022-06-16;jueves;2.97;2.53;3.08
2486;8;3;14;27;38;1;2;0; 62.38;1.77;26.02; 50.96;1.80;24.16;1;2022-06-16;jueves;2.22;3.49;3.14
2487;8;4;1;3;34;21;1;1; 11.88;1.81;24.81; 50.15;1.79;23.35;3;2022-06-18;sábado;2.72;2.87;2.95
2488;8;4;2;33;24;7;3;1; 12.08;1.81;26.92; 9.50;1.79;25.69;1;2022-06-18;sábado;2.63;2.94;2.98
2489;8;4;3;36;6;24;0;1; 19.85;1.79;24.09; 29.85;1.79;25.76;2;2022-06-19;domingo;2.03;4.11;3.14
2490;8;4;4;18;5;4;0;0; 24.75;1.78;24.87; 15.83;1.80;26.03;3;2022-06-19;domingo;1.89;4.58;3.27
2491;8;4;5;20;12;9;1;0; 47.78;1.79;23.96; 43.58;1.80;25.52;1;2022-06-19;domingo;2.10;3.53;3.40
2492;8;4;6;37;28;19;1;5; 19.53;1.81;24.00; 142.60;1.79;26.50;2;2022-06-19;domingo;4.84;1.71;3.81
2493;8;4;7;7;9;4;1;3; 7.03;1.79;26.47; 108.15;1.80;23.57;2;2022-06-19;domingo;7.01;1.49;4.15
2494;8;4;8;17;14;11;2;1; 25.20;1.80;23.77; 40.20;1.77;23.96;1;2022-06-20;lunes;2.07;3.57;3.43
2495;8;4;9;16;27;8;3;1; 18.03;1.79;24.32; 62.38;1.77;26.02;1;2022-06-20;lunes;2.95;2.57;3.04
2496;8;4;10;38;29;4;2;0; 50.96;1.80;24.16; 23.90;1.79;24.98;1;2022-06-20;lunes;1.83;4.63;3.43
2497;8;4;11;19;15;1;2;1; 37.53;1.77;24.64; 44.70;1.81;24.94;1;2022-06-20;lunes;2.40;3.33;2.95
2498;8;4;12;21;2;16;1;0; 32.28;1.80;22.92; 29.35;1.77;24.24;1;2022-06-20;lunes;3.00;2.59;2.97
2499;8;4;13;1;25;10;0;0; 11.83;1.79;24.55; 14.45;1.79;25.71;3;2022-06-21;martes;2.86;2.65;3.03
2500;8;4;14;10;30;20;0;2; 10.73;1.79;26.07; 30.95;1.79;24.52;2;2022-06-21;martes;1.95;4.15;3.30
2501;8;5;1;29;16;16;0;1; 23.90;1.79;24.98; 18.03;1.79;24.32;2;2022-06-24;viernes;2.74;2.69;3.13
2502;8;5;2;6;7;3;1;1; 29.85;1.79;25.76; 7.03;1.79;26.47;3;2022-06-24;viernes;1.71;5.26;3.56
2503;8;5;3;9;37;4;1;2; 108.15;1.80;23.57; 19.53;1.81;24.00;2;2022-06-24;viernes;1.65;5.94;3.52
2504;8;5;4;14;38;6;1;1; 40.20;1.77;23.96; 50.96;1.80;24.16;3;2022-06-25;sábado;2.55;2.98;3.07
2505;8;5;5;34;10;5;0;2; 50.15;1.79;23.35; 10.73;1.79;26.07;2;2022-06-25;sábado;1.90;4.35;3.37
2506;8;5;6;15;21;8;0;2; 44.70;1.81;24.94; 32.28;1.80;22.92;2;2022-06-25;sábado;1.87;4.54;3.34
2507;8;5;7;12;18;19;0;1; 43.58;1.80;25.52; 24.75;1.78;24.87;2;2022-06-25;sábado;3.46;2.20;3.22
2508;8;5;8;28;20;4;2;1; 142.60;1.79;26.50; 47.78;1.79;23.96;1;2022-06-25;sábado;1.40;8.11;4.58
